filename,session_id,window_index,label,split,start_time_seconds,context
20260111_204751_window_0566.wav,20260111_204751,566,1,train,141.5,no_background_noise
20260111_204751_window_0567.wav,20260111_204751,567,1,train,141.75,no_background_noise
20260111_204751_window_0568.wav,20260111_204751,568,1,train,142.0,no_background_noise
20260111_204751_window_0569.wav,20260111_204751,569,1,train,142.25,no_background_noise
20260111_204751_window_0570.wav,20260111_204751,570,1,train,142.5,no_background_noise
20260111_204751_window_0571.wav,20260111_204751,571,1,train,142.75,no_background_noise
20260111_204751_window_0572.wav,20260111_204751,572,1,train,143.0,no_background_noise
20260111_204751_window_0573.wav,20260111_204751,573,1,train,143.25,no_background_noise
20260111_204751_window_0574.wav,20260111_204751,574,1,train,143.5,no_background_noise
20260111_204751_window_0575.wav,20260111_204751,575,1,train,143.75,no_background_noise
20260111_204751_window_0576.wav,20260111_204751,576,1,train,144.0,no_background_noise
20260111_204751_window_0577.wav,20260111_204751,577,1,train,144.25,no_background_noise
20260111_204751_window_0578.wav,20260111_204751,578,1,train,144.5,no_background_noise
20260111_204751_window_0579.wav,20260111_204751,579,1,train,144.75,no_background_noise
20260111_204751_window_0580.wav,20260111_204751,580,1,train,145.0,no_background_noise
20260111_204751_window_0581.wav,20260111_204751,581,1,train,145.25,no_background_noise
20260111_204751_window_0582.wav,20260111_204751,582,1,train,145.5,no_background_noise
20260111_204751_window_0583.wav,20260111_204751,583,1,train,145.75,no_background_noise
20260111_204751_window_0584.wav,20260111_204751,584,1,train,146.0,no_background_noise
20260111_204751_window_0585.wav,20260111_204751,585,1,train,146.25,no_background_noise
20260111_204751_window_0586.wav,20260111_204751,586,1,train,146.5,no_background_noise
20260111_204751_window_0587.wav,20260111_204751,587,1,train,146.75,no_background_noise
20260111_204751_window_0588.wav,20260111_204751,588,1,train,147.0,no_background_noise
20260111_204751_window_0589.wav,20260111_204751,589,1,train,147.25,no_background_noise
20260111_204751_window_0590.wav,20260111_204751,590,1,train,147.5,no_background_noise
20260111_204751_window_0591.wav,20260111_204751,591,1,train,147.75,no_background_noise
20260111_204751_window_0592.wav,20260111_204751,592,1,train,148.0,no_background_noise
20260111_204751_window_0593.wav,20260111_204751,593,1,train,148.25,no_background_noise
20260111_204751_window_0594.wav,20260111_204751,594,1,train,148.5,no_background_noise
20260111_204751_window_0595.wav,20260111_204751,595,1,train,148.75,no_background_noise
20260111_204751_window_0596.wav,20260111_204751,596,1,train,149.0,no_background_noise
20260111_204751_window_0597.wav,20260111_204751,597,1,train,149.25,no_background_noise
20260111_204751_window_0598.wav,20260111_204751,598,1,train,149.5,no_background_noise
20260111_204751_window_0599.wav,20260111_204751,599,1,train,149.75,no_background_noise
20260111_204751_window_0600.wav,20260111_204751,600,1,train,150.0,no_background_noise
20260111_204751_window_0601.wav,20260111_204751,601,1,train,150.25,no_background_noise
20260111_204751_window_0602.wav,20260111_204751,602,1,train,150.5,no_background_noise
20260111_204751_window_0603.wav,20260111_204751,603,1,train,150.75,no_background_noise
20260111_204751_window_0604.wav,20260111_204751,604,1,train,151.0,no_background_noise
20260111_204751_window_0605.wav,20260111_204751,605,1,train,151.25,no_background_noise
20260111_204751_window_0606.wav,20260111_204751,606,1,train,151.5,no_background_noise
20260111_204751_window_0607.wav,20260111_204751,607,1,train,151.75,no_background_noise
20260111_204751_window_0608.wav,20260111_204751,608,1,train,152.0,no_background_noise
20260111_204751_window_0609.wav,20260111_204751,609,1,train,152.25,no_background_noise
20260111_204751_window_0610.wav,20260111_204751,610,1,train,152.5,no_background_noise
20260111_204751_window_0611.wav,20260111_204751,611,1,train,152.75,no_background_noise
20260111_204751_window_0612.wav,20260111_204751,612,1,train,153.0,no_background_noise
20260111_204751_window_0613.wav,20260111_204751,613,1,train,153.25,no_background_noise
20260111_204751_window_0614.wav,20260111_204751,614,1,train,153.5,no_background_noise
20260111_204751_window_0615.wav,20260111_204751,615,1,train,153.75,no_background_noise
20260111_204751_window_0616.wav,20260111_204751,616,1,train,154.0,no_background_noise
20260111_204751_window_0617.wav,20260111_204751,617,1,train,154.25,no_background_noise
20260111_204751_window_0618.wav,20260111_204751,618,1,train,154.5,no_background_noise
20260111_204751_window_0619.wav,20260111_204751,619,1,train,154.75,no_background_noise
20260111_204751_window_0620.wav,20260111_204751,620,1,train,155.0,no_background_noise
20260111_204751_window_0621.wav,20260111_204751,621,1,train,155.25,no_background_noise
20260111_204751_window_0622.wav,20260111_204751,622,1,train,155.5,no_background_noise
20260111_204751_window_0623.wav,20260111_204751,623,1,train,155.75,no_background_noise
20260111_204751_window_0624.wav,20260111_204751,624,1,train,156.0,no_background_noise
20260111_204751_window_0625.wav,20260111_204751,625,1,train,156.25,no_background_noise
20260111_204751_window_0626.wav,20260111_204751,626,1,train,156.5,no_background_noise
20260111_204751_window_0627.wav,20260111_204751,627,1,train,156.75,no_background_noise
20260111_204751_window_0628.wav,20260111_204751,628,1,train,157.0,no_background_noise
20260111_204751_window_0629.wav,20260111_204751,629,1,train,157.25,no_background_noise
20260111_204751_window_0630.wav,20260111_204751,630,1,train,157.5,no_background_noise
20260111_204751_window_0631.wav,20260111_204751,631,1,train,157.75,no_background_noise
20260111_204751_window_0632.wav,20260111_204751,632,1,train,158.0,no_background_noise
20260111_204751_window_0633.wav,20260111_204751,633,1,train,158.25,no_background_noise
20260111_204751_window_0634.wav,20260111_204751,634,1,train,158.5,no_background_noise
20260111_204751_window_0635.wav,20260111_204751,635,1,train,158.75,no_background_noise
20260111_204751_window_0636.wav,20260111_204751,636,1,train,159.0,no_background_noise
20260111_204751_window_0637.wav,20260111_204751,637,1,train,159.25,no_background_noise
20260111_204751_window_0638.wav,20260111_204751,638,1,train,159.5,no_background_noise
20260111_204751_window_0639.wav,20260111_204751,639,1,train,159.75,no_background_noise
20260111_204751_window_0640.wav,20260111_204751,640,1,train,160.0,no_background_noise
20260111_204751_window_0641.wav,20260111_204751,641,1,train,160.25,no_background_noise
20260111_204751_window_0642.wav,20260111_204751,642,1,train,160.5,no_background_noise
20260111_204751_window_0643.wav,20260111_204751,643,1,train,160.75,no_background_noise
20260111_204751_window_0644.wav,20260111_204751,644,1,train,161.0,no_background_noise
20260111_204751_window_0645.wav,20260111_204751,645,1,train,161.25,no_background_noise
20260111_204751_window_0646.wav,20260111_204751,646,1,train,161.5,no_background_noise
20260111_204751_window_0647.wav,20260111_204751,647,1,train,161.75,no_background_noise
20260111_204751_window_0648.wav,20260111_204751,648,1,train,162.0,no_background_noise
20260111_204751_window_0649.wav,20260111_204751,649,1,train,162.25,no_background_noise
20260111_204751_window_0650.wav,20260111_204751,650,1,train,162.5,no_background_noise
20260111_204751_window_0651.wav,20260111_204751,651,1,train,162.75,no_background_noise
20260111_204751_window_0652.wav,20260111_204751,652,1,train,163.0,no_background_noise
20260111_204751_window_0653.wav,20260111_204751,653,1,train,163.25,no_background_noise
20260111_204751_window_0654.wav,20260111_204751,654,1,train,163.5,no_background_noise
20260111_204751_window_0655.wav,20260111_204751,655,1,train,163.75,no_background_noise
20260111_204751_window_0656.wav,20260111_204751,656,1,train,164.0,no_background_noise
20260111_204751_window_0657.wav,20260111_204751,657,1,train,164.25,no_background_noise
20260111_204751_window_0658.wav,20260111_204751,658,1,train,164.5,no_background_noise
20260111_204751_window_0659.wav,20260111_204751,659,1,train,164.75,no_background_noise
20260111_204751_window_0660.wav,20260111_204751,660,1,train,165.0,no_background_noise
20260111_204751_window_0661.wav,20260111_204751,661,1,train,165.25,no_background_noise
20260111_204751_window_0662.wav,20260111_204751,662,1,train,165.5,no_background_noise
20260111_204751_window_0663.wav,20260111_204751,663,1,train,165.75,no_background_noise
20260111_204751_window_0664.wav,20260111_204751,664,1,train,166.0,no_background_noise
20260111_204751_window_0665.wav,20260111_204751,665,1,train,166.25,no_background_noise
20260111_204751_window_0666.wav,20260111_204751,666,1,train,166.5,no_background_noise
20260111_204751_window_0667.wav,20260111_204751,667,1,train,166.75,no_background_noise
20260111_204751_window_0668.wav,20260111_204751,668,1,train,167.0,no_background_noise
20260111_204751_window_0669.wav,20260111_204751,669,1,train,167.25,no_background_noise
20260111_204751_window_0670.wav,20260111_204751,670,1,train,167.5,no_background_noise
20260111_204751_window_0671.wav,20260111_204751,671,1,train,167.75,no_background_noise
20260111_204751_window_0672.wav,20260111_204751,672,1,train,168.0,no_background_noise
20260111_204751_window_0673.wav,20260111_204751,673,1,train,168.25,no_background_noise
20260111_204751_window_0674.wav,20260111_204751,674,1,train,168.5,no_background_noise
20260111_204751_window_0675.wav,20260111_204751,675,1,train,168.75,no_background_noise
20260111_204751_window_0676.wav,20260111_204751,676,1,train,169.0,no_background_noise
20260111_204751_window_0677.wav,20260111_204751,677,1,train,169.25,no_background_noise
20260111_204751_window_0678.wav,20260111_204751,678,1,train,169.5,no_background_noise
20260111_204751_window_0679.wav,20260111_204751,679,1,train,169.75,no_background_noise
20260111_204751_window_0680.wav,20260111_204751,680,1,train,170.0,no_background_noise
20260111_204751_window_0681.wav,20260111_204751,681,1,train,170.25,no_background_noise
20260111_204751_window_0682.wav,20260111_204751,682,1,train,170.5,no_background_noise
20260111_204751_window_0683.wav,20260111_204751,683,1,train,170.75,no_background_noise
20260111_204751_window_0684.wav,20260111_204751,684,1,train,171.0,no_background_noise
20260111_204751_window_0685.wav,20260111_204751,685,1,train,171.25,no_background_noise
20260111_204751_window_0686.wav,20260111_204751,686,1,train,171.5,no_background_noise
20260111_204751_window_0687.wav,20260111_204751,687,1,train,171.75,no_background_noise
20260111_204751_window_0688.wav,20260111_204751,688,1,train,172.0,no_background_noise
20260111_204751_window_0689.wav,20260111_204751,689,1,train,172.25,no_background_noise
20260111_204751_window_0690.wav,20260111_204751,690,1,train,172.5,no_background_noise
20260111_204751_window_0691.wav,20260111_204751,691,1,train,172.75,no_background_noise
20260111_204751_window_0692.wav,20260111_204751,692,1,train,173.0,no_background_noise
20260111_204751_window_0693.wav,20260111_204751,693,1,train,173.25,no_background_noise
20260111_204751_window_0694.wav,20260111_204751,694,1,train,173.5,no_background_noise
20260111_204751_window_0695.wav,20260111_204751,695,1,train,173.75,no_background_noise
20260111_204751_window_0696.wav,20260111_204751,696,1,train,174.0,no_background_noise
20260111_204751_window_0697.wav,20260111_204751,697,1,train,174.25,no_background_noise
20260111_204751_window_0698.wav,20260111_204751,698,1,train,174.5,no_background_noise
20260111_204751_window_0699.wav,20260111_204751,699,1,train,174.75,no_background_noise
20260111_204751_window_0700.wav,20260111_204751,700,1,train,175.0,no_background_noise
20260111_204751_window_0701.wav,20260111_204751,701,1,train,175.25,no_background_noise
20260111_204751_window_0702.wav,20260111_204751,702,1,train,175.5,no_background_noise
20260111_204751_window_0703.wav,20260111_204751,703,1,train,175.75,no_background_noise
20260111_204751_window_0704.wav,20260111_204751,704,1,train,176.0,no_background_noise
20260111_204751_window_0705.wav,20260111_204751,705,1,train,176.25,no_background_noise
20260111_204751_window_0706.wav,20260111_204751,706,1,train,176.5,no_background_noise
20260111_204751_window_0707.wav,20260111_204751,707,1,train,176.75,no_background_noise
20260111_204751_window_0708.wav,20260111_204751,708,1,train,177.0,no_background_noise
20260111_204751_window_0709.wav,20260111_204751,709,1,train,177.25,no_background_noise
20260111_204751_window_0710.wav,20260111_204751,710,1,train,177.5,no_background_noise
20260111_204751_window_0711.wav,20260111_204751,711,1,train,177.75,no_background_noise
20260111_204751_window_0712.wav,20260111_204751,712,1,train,178.0,no_background_noise
20260111_204751_window_0713.wav,20260111_204751,713,1,train,178.25,no_background_noise
20260111_204751_window_0714.wav,20260111_204751,714,1,train,178.5,no_background_noise
20260111_204751_window_0715.wav,20260111_204751,715,1,train,178.75,no_background_noise
20260111_204751_window_0716.wav,20260111_204751,716,1,train,179.0,no_background_noise
20260111_205217_window_0000.wav,20260111_205217,0,1,val,0.0,background_noise
20260111_205217_window_0001.wav,20260111_205217,1,1,val,0.25,background_noise
20260111_205217_window_0002.wav,20260111_205217,2,1,val,0.5,background_noise
20260111_205217_window_0003.wav,20260111_205217,3,1,val,0.75,background_noise
20260111_205217_window_0004.wav,20260111_205217,4,1,val,1.0,background_noise
20260111_205217_window_0005.wav,20260111_205217,5,1,val,1.25,background_noise
20260111_205217_window_0006.wav,20260111_205217,6,1,val,1.5,background_noise
20260111_205217_window_0007.wav,20260111_205217,7,1,val,1.75,background_noise
20260111_205217_window_0008.wav,20260111_205217,8,1,val,2.0,background_noise
20260111_205217_window_0009.wav,20260111_205217,9,1,val,2.25,background_noise
20260111_205217_window_0010.wav,20260111_205217,10,1,val,2.5,background_noise
20260111_205217_window_0011.wav,20260111_205217,11,1,val,2.75,background_noise
20260111_205217_window_0012.wav,20260111_205217,12,1,val,3.0,background_noise
20260111_205217_window_0013.wav,20260111_205217,13,1,val,3.25,background_noise
20260111_205217_window_0014.wav,20260111_205217,14,1,val,3.5,background_noise
20260111_205217_window_0015.wav,20260111_205217,15,1,val,3.75,background_noise
20260111_205217_window_0016.wav,20260111_205217,16,1,val,4.0,background_noise
20260111_205217_window_0017.wav,20260111_205217,17,1,val,4.25,background_noise
20260111_205217_window_0018.wav,20260111_205217,18,1,val,4.5,background_noise
20260111_205217_window_0019.wav,20260111_205217,19,1,val,4.75,background_noise
20260111_205217_window_0020.wav,20260111_205217,20,1,val,5.0,background_noise
20260111_205217_window_0021.wav,20260111_205217,21,1,val,5.25,background_noise
20260111_205217_window_0022.wav,20260111_205217,22,1,val,5.5,background_noise
20260111_205217_window_0023.wav,20260111_205217,23,1,val,5.75,background_noise
20260111_205217_window_0024.wav,20260111_205217,24,1,val,6.0,background_noise
20260111_205217_window_0025.wav,20260111_205217,25,1,val,6.25,background_noise
20260111_205217_window_0026.wav,20260111_205217,26,1,val,6.5,background_noise
20260111_205217_window_0027.wav,20260111_205217,27,1,val,6.75,background_noise
20260111_205217_window_0028.wav,20260111_205217,28,1,val,7.0,background_noise
20260111_205217_window_0029.wav,20260111_205217,29,1,val,7.25,background_noise
20260111_205217_window_0030.wav,20260111_205217,30,1,val,7.5,background_noise
20260111_205217_window_0031.wav,20260111_205217,31,1,val,7.75,background_noise
20260111_205217_window_0032.wav,20260111_205217,32,1,val,8.0,background_noise
20260111_205217_window_0033.wav,20260111_205217,33,1,val,8.25,background_noise
20260111_205217_window_0034.wav,20260111_205217,34,1,val,8.5,background_noise
20260111_205217_window_0035.wav,20260111_205217,35,1,val,8.75,background_noise
20260111_205217_window_0036.wav,20260111_205217,36,1,val,9.0,background_noise
20260111_205217_window_0037.wav,20260111_205217,37,1,val,9.25,background_noise
20260111_205217_window_0038.wav,20260111_205217,38,1,val,9.5,background_noise
20260111_205217_window_0039.wav,20260111_205217,39,1,val,9.75,background_noise
20260111_205217_window_0040.wav,20260111_205217,40,1,val,10.0,background_noise
20260111_205217_window_0041.wav,20260111_205217,41,1,val,10.25,background_noise
20260111_205217_window_0042.wav,20260111_205217,42,1,val,10.5,background_noise
20260111_205217_window_0043.wav,20260111_205217,43,1,val,10.75,background_noise
20260111_205217_window_0044.wav,20260111_205217,44,1,val,11.0,background_noise
20260111_205217_window_0045.wav,20260111_205217,45,1,val,11.25,background_noise
20260111_205217_window_0046.wav,20260111_205217,46,1,val,11.5,background_noise
20260111_205217_window_0047.wav,20260111_205217,47,1,val,11.75,background_noise
20260111_205217_window_0048.wav,20260111_205217,48,1,val,12.0,background_noise
20260111_205217_window_0049.wav,20260111_205217,49,1,val,12.25,background_noise
20260111_205217_window_0050.wav,20260111_205217,50,1,val,12.5,background_noise
20260111_205217_window_0051.wav,20260111_205217,51,1,val,12.75,background_noise
20260111_205217_window_0052.wav,20260111_205217,52,1,val,13.0,background_noise
20260111_205217_window_0053.wav,20260111_205217,53,1,val,13.25,background_noise
20260111_205217_window_0054.wav,20260111_205217,54,1,val,13.5,background_noise
20260111_205217_window_0055.wav,20260111_205217,55,1,val,13.75,background_noise
20260111_205217_window_0056.wav,20260111_205217,56,1,val,14.0,background_noise
20260111_205217_window_0057.wav,20260111_205217,57,1,val,14.25,background_noise
20260111_205217_window_0058.wav,20260111_205217,58,1,val,14.5,background_noise
20260111_205217_window_0059.wav,20260111_205217,59,1,val,14.75,background_noise
20260111_205217_window_0060.wav,20260111_205217,60,1,val,15.0,background_noise
20260111_205217_window_0061.wav,20260111_205217,61,1,val,15.25,background_noise
20260111_205217_window_0062.wav,20260111_205217,62,1,val,15.5,background_noise
20260111_205217_window_0063.wav,20260111_205217,63,1,val,15.75,background_noise
20260111_205217_window_0064.wav,20260111_205217,64,1,val,16.0,background_noise
20260111_205217_window_0065.wav,20260111_205217,65,1,val,16.25,background_noise
20260111_205217_window_0066.wav,20260111_205217,66,1,val,16.5,background_noise
20260111_205217_window_0067.wav,20260111_205217,67,1,val,16.75,background_noise
20260111_205217_window_0068.wav,20260111_205217,68,1,val,17.0,background_noise
20260111_205217_window_0069.wav,20260111_205217,69,1,val,17.25,background_noise
20260111_205217_window_0070.wav,20260111_205217,70,1,val,17.5,background_noise
20260111_205217_window_0071.wav,20260111_205217,71,1,val,17.75,background_noise
20260111_205217_window_0072.wav,20260111_205217,72,1,val,18.0,background_noise
20260111_205217_window_0073.wav,20260111_205217,73,1,val,18.25,background_noise
20260111_205217_window_0074.wav,20260111_205217,74,1,val,18.5,background_noise
20260111_205217_window_0075.wav,20260111_205217,75,1,val,18.75,background_noise
20260111_205217_window_0076.wav,20260111_205217,76,1,val,19.0,background_noise
20260111_205217_window_0077.wav,20260111_205217,77,1,val,19.25,background_noise
20260111_205217_window_0078.wav,20260111_205217,78,1,val,19.5,background_noise
20260111_205217_window_0079.wav,20260111_205217,79,1,val,19.75,background_noise
20260111_205217_window_0080.wav,20260111_205217,80,1,val,20.0,background_noise
20260111_205217_window_0081.wav,20260111_205217,81,1,val,20.25,background_noise
20260111_205217_window_0082.wav,20260111_205217,82,1,val,20.5,background_noise
20260111_205217_window_0083.wav,20260111_205217,83,1,val,20.75,background_noise
20260111_205217_window_0084.wav,20260111_205217,84,1,val,21.0,background_noise
20260111_205217_window_0085.wav,20260111_205217,85,1,val,21.25,background_noise
20260111_205217_window_0086.wav,20260111_205217,86,1,val,21.5,background_noise
20260111_205217_window_0087.wav,20260111_205217,87,1,val,21.75,background_noise
20260111_205217_window_0088.wav,20260111_205217,88,1,val,22.0,background_noise
20260111_205217_window_0089.wav,20260111_205217,89,1,val,22.25,background_noise
20260111_205217_window_0090.wav,20260111_205217,90,1,val,22.5,background_noise
20260111_205217_window_0091.wav,20260111_205217,91,1,val,22.75,background_noise
20260111_205217_window_0092.wav,20260111_205217,92,1,val,23.0,background_noise
20260111_205217_window_0093.wav,20260111_205217,93,1,val,23.25,background_noise
20260111_205217_window_0094.wav,20260111_205217,94,1,val,23.5,background_noise
20260111_205217_window_0095.wav,20260111_205217,95,1,val,23.75,background_noise
20260111_205217_window_0096.wav,20260111_205217,96,1,val,24.0,background_noise
20260111_205217_window_0097.wav,20260111_205217,97,1,val,24.25,background_noise
20260111_205217_window_0098.wav,20260111_205217,98,1,val,24.5,background_noise
20260111_205217_window_0099.wav,20260111_205217,99,1,val,24.75,background_noise
20260111_205217_window_0100.wav,20260111_205217,100,1,val,25.0,background_noise
20260111_205217_window_0101.wav,20260111_205217,101,1,val,25.25,background_noise
20260111_205217_window_0102.wav,20260111_205217,102,1,val,25.5,background_noise
20260111_205217_window_0103.wav,20260111_205217,103,1,val,25.75,background_noise
20260111_205217_window_0104.wav,20260111_205217,104,1,val,26.0,background_noise
20260111_205217_window_0105.wav,20260111_205217,105,1,val,26.25,background_noise
20260111_205217_window_0106.wav,20260111_205217,106,1,val,26.5,background_noise
20260111_205217_window_0107.wav,20260111_205217,107,1,val,26.75,background_noise
20260111_205217_window_0108.wav,20260111_205217,108,1,val,27.0,background_noise
20260111_205217_window_0109.wav,20260111_205217,109,1,val,27.25,background_noise
20260111_205217_window_0110.wav,20260111_205217,110,1,val,27.5,background_noise
20260111_205217_window_0111.wav,20260111_205217,111,1,val,27.75,background_noise
20260111_205217_window_0112.wav,20260111_205217,112,1,val,28.0,background_noise
20260111_205217_window_0113.wav,20260111_205217,113,1,val,28.25,background_noise
20260111_205217_window_0114.wav,20260111_205217,114,1,val,28.5,background_noise
20260111_205217_window_0115.wav,20260111_205217,115,1,val,28.75,background_noise
20260111_205217_window_0116.wav,20260111_205217,116,1,val,29.0,background_noise
20260111_205217_window_0117.wav,20260111_205217,117,1,val,29.25,background_noise
20260111_205217_window_0118.wav,20260111_205217,118,1,val,29.5,background_noise
20260111_205217_window_0119.wav,20260111_205217,119,1,val,29.75,background_noise
20260111_205217_window_0120.wav,20260111_205217,120,1,val,30.0,background_noise
20260111_205217_window_0121.wav,20260111_205217,121,1,val,30.25,background_noise
20260111_205217_window_0122.wav,20260111_205217,122,1,val,30.5,background_noise
20260111_205217_window_0123.wav,20260111_205217,123,1,val,30.75,background_noise
20260111_205217_window_0124.wav,20260111_205217,124,1,val,31.0,background_noise
20260111_205217_window_0125.wav,20260111_205217,125,1,val,31.25,background_noise
20260111_205217_window_0126.wav,20260111_205217,126,1,val,31.5,background_noise
20260111_205217_window_0127.wav,20260111_205217,127,1,val,31.75,background_noise
20260111_205217_window_0128.wav,20260111_205217,128,1,val,32.0,background_noise
20260111_205217_window_0129.wav,20260111_205217,129,1,val,32.25,background_noise
20260111_205217_window_0130.wav,20260111_205217,130,1,val,32.5,background_noise
20260111_205217_window_0131.wav,20260111_205217,131,1,val,32.75,background_noise
20260111_205217_window_0132.wav,20260111_205217,132,1,val,33.0,background_noise
20260111_205217_window_0133.wav,20260111_205217,133,1,val,33.25,background_noise
20260111_205217_window_0134.wav,20260111_205217,134,1,val,33.5,background_noise
20260111_205217_window_0135.wav,20260111_205217,135,1,val,33.75,background_noise
20260111_205217_window_0136.wav,20260111_205217,136,1,val,34.0,background_noise
20260111_205217_window_0137.wav,20260111_205217,137,1,val,34.25,background_noise
20260111_205217_window_0138.wav,20260111_205217,138,1,val,34.5,background_noise
20260111_205217_window_0139.wav,20260111_205217,139,1,val,34.75,background_noise
20260111_205217_window_0140.wav,20260111_205217,140,1,val,35.0,background_noise
20260111_205217_window_0141.wav,20260111_205217,141,1,val,35.25,background_noise
20260111_205217_window_0142.wav,20260111_205217,142,1,val,35.5,background_noise
20260111_205217_window_0143.wav,20260111_205217,143,1,val,35.75,background_noise
20260111_205217_window_0144.wav,20260111_205217,144,1,val,36.0,background_noise
20260111_205217_window_0145.wav,20260111_205217,145,1,val,36.25,background_noise
20260111_205217_window_0146.wav,20260111_205217,146,1,val,36.5,background_noise
20260111_205217_window_0147.wav,20260111_205217,147,1,val,36.75,background_noise
20260111_205217_window_0148.wav,20260111_205217,148,1,val,37.0,background_noise
20260111_205217_window_0149.wav,20260111_205217,149,1,val,37.25,background_noise
20260111_205217_window_0150.wav,20260111_205217,150,1,val,37.5,background_noise
20260111_205217_window_0151.wav,20260111_205217,151,1,val,37.75,background_noise
20260111_205217_window_0152.wav,20260111_205217,152,1,val,38.0,background_noise
20260111_205217_window_0153.wav,20260111_205217,153,1,val,38.25,background_noise
20260111_205217_window_0154.wav,20260111_205217,154,1,val,38.5,background_noise
20260111_205217_window_0155.wav,20260111_205217,155,1,val,38.75,background_noise
20260111_205217_window_0156.wav,20260111_205217,156,1,val,39.0,background_noise
20260111_205217_window_0157.wav,20260111_205217,157,1,val,39.25,background_noise
20260111_205217_window_0158.wav,20260111_205217,158,1,val,39.5,background_noise
20260111_205217_window_0159.wav,20260111_205217,159,1,val,39.75,background_noise
20260111_205217_window_0160.wav,20260111_205217,160,1,val,40.0,background_noise
20260111_205217_window_0161.wav,20260111_205217,161,1,val,40.25,background_noise
20260111_205217_window_0162.wav,20260111_205217,162,1,val,40.5,background_noise
20260111_205217_window_0163.wav,20260111_205217,163,1,val,40.75,background_noise
20260111_205217_window_0164.wav,20260111_205217,164,1,val,41.0,background_noise
20260111_205217_window_0165.wav,20260111_205217,165,1,val,41.25,background_noise
20260111_205217_window_0166.wav,20260111_205217,166,1,val,41.5,background_noise
20260111_205217_window_0167.wav,20260111_205217,167,1,val,41.75,background_noise
20260111_205217_window_0168.wav,20260111_205217,168,1,val,42.0,background_noise
20260111_205217_window_0169.wav,20260111_205217,169,1,val,42.25,background_noise
20260111_205217_window_0170.wav,20260111_205217,170,1,val,42.5,background_noise
20260111_205217_window_0171.wav,20260111_205217,171,1,val,42.75,background_noise
20260111_205217_window_0172.wav,20260111_205217,172,1,val,43.0,background_noise
20260111_205217_window_0173.wav,20260111_205217,173,1,val,43.25,background_noise
20260111_205217_window_0174.wav,20260111_205217,174,1,val,43.5,background_noise
20260111_205217_window_0175.wav,20260111_205217,175,1,val,43.75,background_noise
20260111_205217_window_0176.wav,20260111_205217,176,1,val,44.0,background_noise
20260111_205217_window_0177.wav,20260111_205217,177,1,val,44.25,background_noise
20260111_205217_window_0178.wav,20260111_205217,178,1,val,44.5,background_noise
20260111_205217_window_0179.wav,20260111_205217,179,1,val,44.75,background_noise
20260111_205217_window_0180.wav,20260111_205217,180,1,val,45.0,background_noise
20260111_205217_window_0181.wav,20260111_205217,181,1,val,45.25,background_noise
20260111_205217_window_0182.wav,20260111_205217,182,1,val,45.5,background_noise
20260111_205217_window_0183.wav,20260111_205217,183,1,val,45.75,background_noise
20260111_205217_window_0184.wav,20260111_205217,184,1,val,46.0,background_noise
20260111_205217_window_0185.wav,20260111_205217,185,1,val,46.25,background_noise
20260111_205217_window_0186.wav,20260111_205217,186,1,val,46.5,background_noise
20260111_205217_window_0187.wav,20260111_205217,187,1,val,46.75,background_noise
20260111_205217_window_0188.wav,20260111_205217,188,1,val,47.0,background_noise
20260111_205217_window_0189.wav,20260111_205217,189,1,val,47.25,background_noise
20260111_205217_window_0190.wav,20260111_205217,190,1,val,47.5,background_noise
20260111_205217_window_0191.wav,20260111_205217,191,1,val,47.75,background_noise
20260111_205217_window_0192.wav,20260111_205217,192,1,val,48.0,background_noise
20260111_205217_window_0193.wav,20260111_205217,193,1,val,48.25,background_noise
20260111_205217_window_0194.wav,20260111_205217,194,1,val,48.5,background_noise
20260111_205217_window_0195.wav,20260111_205217,195,1,val,48.75,background_noise
20260111_205217_window_0196.wav,20260111_205217,196,1,val,49.0,background_noise
20260111_205217_window_0197.wav,20260111_205217,197,1,val,49.25,background_noise
20260111_205217_window_0198.wav,20260111_205217,198,1,val,49.5,background_noise
20260111_205217_window_0199.wav,20260111_205217,199,1,val,49.75,background_noise
20260111_205217_window_0200.wav,20260111_205217,200,1,val,50.0,background_noise
20260111_205217_window_0201.wav,20260111_205217,201,1,val,50.25,background_noise
20260111_205217_window_0202.wav,20260111_205217,202,1,val,50.5,background_noise
20260111_205217_window_0203.wav,20260111_205217,203,1,val,50.75,background_noise
20260111_205217_window_0204.wav,20260111_205217,204,1,val,51.0,background_noise
20260111_205217_window_0205.wav,20260111_205217,205,1,val,51.25,background_noise
20260111_205217_window_0206.wav,20260111_205217,206,1,val,51.5,background_noise
20260111_205217_window_0207.wav,20260111_205217,207,1,val,51.75,background_noise
20260111_205217_window_0208.wav,20260111_205217,208,1,val,52.0,background_noise
20260111_205217_window_0209.wav,20260111_205217,209,1,val,52.25,background_noise
20260111_205217_window_0210.wav,20260111_205217,210,1,val,52.5,background_noise
20260111_205217_window_0211.wav,20260111_205217,211,1,val,52.75,background_noise
20260111_205217_window_0212.wav,20260111_205217,212,1,val,53.0,background_noise
20260111_205217_window_0213.wav,20260111_205217,213,1,val,53.25,background_noise
20260111_205217_window_0214.wav,20260111_205217,214,1,val,53.5,background_noise
20260111_205217_window_0215.wav,20260111_205217,215,1,val,53.75,background_noise
20260111_205217_window_0216.wav,20260111_205217,216,1,val,54.0,background_noise
20260111_205217_window_0217.wav,20260111_205217,217,1,val,54.25,background_noise
